id,saleprice
1144,192077.0122761292
593,229025.60730886582
575,331979.8327812895
1249,162909.93298389265
1604,114558.14097376962
1064,511333.1329572346
1923,162665.1900115186
1988,94424.67363392371
2325,163362.29563340842
114,194971.8968050281
2700,178307.1117525716
217,122743.90279198506
343,171528.79815418497
386,233428.42221737825
2005,98759.21452206638
2908,134378.65072388406
1814,275144.5781643022
2446,572478.0075570085
208,147447.0778386442
1679,105203.03480688889
822,343375.0908450739
6,181856.11347576632
1781,443351.3839941286
2397,269278.99966937106
2340,323541.8698559066
1618,158046.02924108665
2843,144843.62733963187
1061,419951.6656504789
2786,126610.7326393348
1935,131979.42508558545
1341,114217.73266452299
521,288169.984186187
2136,123698.76852545368
996,185588.53789732972
227,141156.9671347086
135,172755.23416382758
1167,153330.38459292904
294,224675.2896364853
1776,200249.53560200814
540,186643.3765319027
1717,201564.95532230908
2303,116584.31248419495
116,179404.693842431
127,133815.19539171678
1371,149978.75007329287
1014,165697.19204189998
1507,89372.47330770451
702,131626.0648766679
750,144047.29333969048
261,147102.55237000508
1559,92357.03700666901
577,213827.00749561776
2812,204884.2015060499
2080,171005.3058918444
1368,119447.5465507365
2376,120913.61660031948
659,112463.61422210762
1235,123793.40640574471
332,88360.41673082761
1917,139675.4197807584
2094,243838.048887629
1460,272077.0192598168
1471,210712.63977922493
1509,134194.9095005791
1922,134370.88399722165
433,510575.1782445536
460,257607.1885309689
1116,233810.21981685958
1137,173629.4319490885
53,175092.27624458825
2354,257413.85513891594
1475,202670.58275960395
1761,616572.7181831737
842,141913.2330041508
2739,183146.84953066785
2509,155470.91319907265
1007,210432.94006268488
2610,162454.85254704737
1952,89414.7180153033
2719,163709.08440285965
2921,88516.19805492744
1966,140023.01989775113
292,126785.45422935332
1204,194971.2394360435
1829,237118.15478211627
2419,184262.24069276056
391,144943.5047306501
798,125060.35649357787
481,195276.108524509
193,202023.6936963363
555,117787.18689200618
899,70806.58276968588
2357,171005.61777578975
328,131390.79529656805
1356,134734.73544993342
1154,111872.5486700751
1730,166116.6472245075
2249,147835.70377186048
1119,279037.5449859472
2856,130633.37316748536
1394,130465.77158798394
2587,121911.23739954697
61,300448.4450945837
2661,189647.91163453457
2711,133390.09407053824
1147,186070.72422104445
757,132705.2151848663
2623,80661.08514218991
2378,135686.2685823985
1413,138502.60153663263
1722,217743.76060674345
1112,207036.44307697625
1623,188391.5216962436
1201,177669.11620818064
1513,113210.17801426054
957,233192.42225972685
1171,275260.2238913297
1145,196867.60831447074
2726,219314.6587650961
703,128168.41087466646
760,105822.46591814539
1964,137952.40790603065
2512,184082.3019148272
159,144002.04316664065
1281,158426.19722434375
468,182690.04574395882
290,123452.52689153013
665,96548.76428763883
1463,275151.25161739456
1792,221429.69427159714
923,158770.21424344994
500,262524.7238644826
1408,182023.58193852328
331,85758.47329829635
170,109522.15873907448
2192,96658.94416568022
2571,343049.26945915486
2314,176404.7712405663
2647,90633.48641291408
422,434950.598627385
2457,373322.2893912022
1838,188962.36233108045
2805,259135.93468677203
1645,156067.26794136848
1711,287880.35309188935
2825,244516.4572749247
322,326872.83517180604
2103,255841.12957159738
342,129206.65333124662
600,106960.47824867889
488,173241.24171861136
1725,302882.3397386096
2246,281822.40035035706
2847,167412.2535165567
806,257512.48221507116
530,227202.67164845217
963,186431.2428014142
2678,109210.01248710466
171,91404.63687047675
2401,427984.6936336654
805,235630.3265797565
2259,219865.9337389383
1748,177905.53250843094
1361,140659.59004573085
1677,117650.98114804632
1406,157216.86464001518
2322,232778.00014250714
688,151636.1524144018
143,143699.41544956277
804,208552.42087927327
1214,166339.21334180492
2828,140103.325210318
1999,207910.034248664
2467,190362.21220709983
2665,158336.16635614657
1538,426606.7281959216
398,106540.85900453334
2822,142407.88675699107
2157,153684.29132273965
1856,173738.7852107966
1269,93463.5533432253
2570,126523.55112698028
2320,233429.57628077382
1517,138122.40307718533
2304,111506.39315057623
1312,101750.06609284758
2012,141088.8175164713
506,246987.25164304452
2865,193585.80146661744
2367,104983.87276634554
554,109555.43337635239
238,140076.15391765957
1954,112389.04259161645
2488,126252.63214488079
2291,92611.21451620359
1969,87796.40527637985
2725,164083.18898918098
1482,161978.26816022993
2763,203298.93566994765
503,258069.97158343403
1584,267670.12559305533
1531,147448.70047284648
2210,173281.7495392775
459,328469.8355716451
556,123342.69583162319
1347,132685.6926841017
1290,82401.05771811501
1388,109288.37508313482
1571,358537.5516836699
2754,201248.52129513334
765,144657.13465453454
2494,125114.4935168453
2870,185653.3992405191
7,227757.91202232736
1114,242572.7935975493
2418,279695.8259517635
291,134260.90116349282
18,361582.8276481627
39,383657.0736921713
1001,257871.3887798566
2442,230099.39929843525
616,113333.57044588389
2680,72733.361660265
1414,131489.1227703802
289,130083.21701311837
40,254846.6687614072
860,127593.34976155858
409,139431.76874911416
673,155341.47588601295
2427,176980.351889518
2036,203195.8870859955
2564,137872.08024868218
642,164023.29500557622
1008,168263.55534572044
1908,153382.9322229951
2519,222443.94914527508
1369,96310.10945207803
2855,165433.62262498186
712,93744.0521498313
1943,118289.92025252707
1958,131341.8772027233
107,160624.37561552037
2295,205493.1971837857
704,105235.13371421427
676,136082.08308661482
259,177269.82463423783
93,300772.904518684
106,247713.86843582275
2315,169512.94763596723
1050,108024.08123525114
1095,208655.26332683294
2709,137736.3279297115
758,149521.48139157097
1496,148763.25079507765
2370,119779.71743585367
2458,293699.12961221585
2733,139324.76486617915
161,325075.5721922211
726,147015.05687271402
845,224730.43204660446
947,271136.1972196644
2232,126490.36497605008
2563,145536.12942028555
2299,150668.25210351023
211,116603.60659297417
605,154083.04435900235
1478,217164.11036199474
2247,282239.92955878814
2274,208247.32674411114
2869,191984.440489615
967,219357.40698244012
2656,98874.47171564608
667,199423.36237246534
1042,116894.19043094272
2023,167617.85655432453
2447,405001.2752798976
2055,124795.97925067417
2275,271625.0167952744
2204,167179.28182229603
1563,284501.2481846494
483,218116.0455719393
796,129171.24113400654
1526,158773.81830166982
2042,143989.3678857957
442,367169.53390602453
1693,310275.6229116494
1468,228524.02447152717
1430,186638.7772361372
2605,167024.12722845608
1529,195497.3373490591
335,139800.50399904422
1287,122427.24700199779
31,98668.96500163694
1785,293803.3107009571
82,141753.32220751347
2620,132257.57471907407
252,188808.79056219177
721,83012.72245930527
2165,173707.47761949364
2316,172844.6057239736
775,129982.5361687383
1558,96117.72778906378
17,257211.36989541264
1022,235133.9737514421
925,122533.52519114646
438,282766.4140512716
1270,146902.853137544
1272,121045.43159899637
215,149687.04643368305
266,220208.14091617937
2402,280225.39571180433
1250,132235.20293571998
1984,102716.09254269725
1279,140023.5041555263
377,240849.36783629042
1252,122895.6175490265
2156,284203.0669902934
499,335165.2144763706
1374,120113.99674532167
2898,276345.45942758233
401,113024.49808298223
2721,170719.85424967014
2078,233881.63245728766
2589,123454.57212704707
1946,263858.9695066856
1334,136536.61266997716
2781,239147.02823505475
431,429525.22260686895
576,207869.45234751562
1474,214639.52358076014
2254,141801.43135996003
2155,320454.95651750744
885,96428.80931346143
643,136805.3802780594
1944,119800.64281541486
480,196572.65674934513
2845,103182.93652494895
2387,317094.0890096404
2407,195620.42168223383
2527,157056.69427253975
2514,162077.92522815862
629,160212.064577866
80,231221.66781864563
1876,133903.29247559462
1546,122530.94452510572
2518,170785.79419919685
2347,155721.9458114703
783,200730.71775294145
1322,63133.04907884619
194,89100.21262318191
1770,292923.16735375597
2143,128815.63552261669
1229,184734.32092457736
511,302064.6910760365
46,218617.83134065242
1348,154842.7278798848
2465,188761.7954311248
387,236189.63536883384
873,234538.6206358557
1918,132897.55354162026
2764,250707.12073205516
2184,132314.00534172176
934,126018.40633332473
1920,121728.28716528915
2631,136126.21784792826
1768,565245.022182553
2040,117172.35432139129
1749,214568.17188787943
834,220931.0410348551
1457,227007.01421290197
79,121688.14306543623
2302,116025.93380613398
1817,134692.33488682832
2755,236805.12068416624
359,167065.01960150295
2059,110403.93525588907
2092,256619.57069485998
2516,229340.34659405224
150,115785.26193613188
1656,152647.2237963176
83,112523.72690993373
2411,175434.05182179494
795,81045.7435241904
2312,213635.94361187733
2917,98833.89598734406
1624,186927.3384878907
2215,326217.7417107268
1211,155428.32989000512
1485,165255.7314376165
1024,162963.244874058
570,192664.88827980965
2874,148392.1408253727
700,143346.6214296546
2756,219879.15750711388
2022,171886.97286504085
583,232135.30599380026
2392,377060.2064833499
2424,193362.6034277573
212,124338.66113329181
736,129979.2366253183
1610,177967.5583340678
890,116384.16700468009
467,178799.90483262902
578,265724.24702190317
1747,200536.10044433858
1149,166372.77683421908
2758,244812.88479116806
857,139486.47317937537
2219,287260.9712944674
733,112597.51765790445
2909,106655.53584973382
1798,268439.02325224126
235,120541.40352677363
2366,119619.4987328241
1027,124452.51985392765
1195,148045.44244894903
1303,53964.72999833234
148,179166.11510578322
608,152468.07227756063
2515,204234.21088012427
821,261283.40859619522
2500,268680.70398661424
745,117833.64504858862
741,129092.90238481024
1611,171764.32073447184
2532,124505.11906844638
1081,248076.084691618
1692,472801.89573452575
2520,184948.40028455155
276,109518.96593919928
1992,117797.27133449027
663,51110.34803570852
418,127638.65029061396
1733,173346.27422903496
2359,150741.20196387262
253,186820.22234192528
1518,174779.58674493645
2035,132425.24274929028
2919,81689.9162193057
1540,224343.85096886847
2120,143604.04052836268
1674,175639.4884815476
256,146186.57004498492
2361,98496.05931459092
978,86228.97357848007
2280,145292.86409380139
2095,221768.52765960293
1709,361466.5457099725
2801,255219.37549579234
1246,111414.78452603426
2373,100411.68814844741
1055,308774.4654991259
2017,122777.66149506805
1099,263370.94964470423
1344,88600.79545401596
835,183870.4124112998
1117,205851.06717198814
2043,92303.97376393956
2085,124065.3572082822
410,137549.69307066742
2650,102915.05314261605
2867,163091.48581823532
1668,113757.89022973005
1161,165952.8702315845
2122,183833.8267975014
2539,142785.9083103259
1047,137018.5919204656
1445,116334.57540700246
541,128466.45383919029
569,193589.02171758024
1276,121377.99334557985
918,141568.85416776134
326,160420.9293872252
1936,114580.45475089777
895,98244.6963937339
257,146481.48047959065
1241,198030.2836683003
1545,122283.3926489695
1189,187354.68763734237
270,164285.92825073286
2066,210429.6381446555
693,104194.85505991754
1259,146304.156609443
2916,129334.74615290013
2321,256218.3990151624
1977,104748.9956876835
1895,138653.03400328284
1240,165069.95504373236
85,157213.01780769377
1823,122441.06710231445
825,309253.2554283189
110,236246.33901608523
697,108986.82606185359
2297,110305.39370556097
1231,131728.4028864516
1355,135217.9468005229
968,364374.6440290253
584,212503.55493588437
1315,127867.57521835239
1606,139371.46035569446
206,110896.21732586162
1685,371069.9134008988
2016,129289.75280684073
869,218659.8122282925
2135,127526.45940536217
2346,171734.2181158415
2430,235504.08111874497
2198,94847.89503130307
2652,111797.92575668123
27,112075.69033418177
241,164968.15451196855
906,124976.56223780136
1506,109869.7822718801
2098,390862.46202438907
1435,243896.5847520288
2213,101007.68225351584
1274,150002.24251565832
743,53055.27822807617
1737,198347.23384377244
2797,297559.77175391186
2185,79464.16828662409
58,170091.296577246
830,213236.8467658737
808,108604.98051530283
680,141206.14127383812
1153,124201.26144744914
1291,138280.12138439115
1818,136190.45363646618
2161,183612.8921172676
1883,123629.9963148614
350,348840.45875473256
2473,143103.06916017647
295,172715.2691441656
293,198332.01739327595
859,123808.15054095947
288,84098.61510870242
1578,128373.68070026285
102,175609.39283713623
2831,165140.26106227114
1030,150356.64520613296
2551,145023.98198646374
1286,131072.17501063613
958,338376.12231979845
776,121958.86767383388
72,229962.07074556456
2263,250774.90650183707
1866,167514.27173014396
2876,87192.45924468659
2146,250364.68087018418
103,181864.93503007505
1500,143979.38748394317
492,176406.80313343162
167,143940.31683923985
2597,115566.63991334183
2685,109915.07261097826
1035,150446.12317809698
1220,61796.255624060075
2602,142503.96780545934
2159,205798.34601110016
695,157751.1637048188
1109,264450.57716658467
640,187148.74179364496
1652,153870.56583796398
2090,179070.08395972254
1188,165317.84614768764
2345,229820.08976082422
1059,449418.3479927603
2751,242353.16035211683
128,215670.3214821761
1523,177403.42957042987
2925,188453.9350544672
2145,331655.2783624608
1121,220848.74575092498
566,266612.74750740326
565,226018.80805527407
1331,131515.39052490462
2928,114137.80411268344
156,138875.96036924055
797,149021.17938639084
327,95680.63073097996
2859,149165.48972660137
1453,122387.70666022749
1762,359648.80032042693
1868,186245.41818092435
1760,173792.67527303085
1113,244626.79985727835
1812,203785.49391530995
117,150540.02742771385
1142,216272.6897634128
2342,390244.5843245053
927,132008.25311516185
2478,184068.9060745051
655,76746.3720310972
2064,123693.7740313513
369,268140.7295800537
2239,122456.40188640967
2732,204875.9900897549
1653,158417.18972428367
959,201453.54950837634
2395,349767.30159254355
1412,110339.96958128852
271,245262.63538523356
1484,157332.22190598137
1497,142812.00145266255
552,141007.5812360091
2,121888.23940579483
1855,290056.0247954638
4,255612.11814187447
2292,151868.68217889208
134,136152.9302242963
646,106836.53323950188
42,298969.9733329651
532,233818.7612164052
713,96618.98753813011
2561,145616.14812170813
2360,130553.71691343877
1333,131236.97614379923
1407,219483.7501227584
2892,307379.794831094
574,226750.3506859421
1227,189177.19788908825
2591,234179.73955093583
1476,227666.7124098442
1125,253378.3267069916
1446,138075.77228919172
408,106416.3742665073
1101,305097.92717224406
2251,188403.32483749383
373,190257.94591705198
2554,122069.17419625443
2382,272005.5290435361
1985,87234.38368388159
519,247287.526292443
1093,177488.14349233542
864,265388.16526145185
2889,153819.9192088832
2308,180089.6003098804
986,156546.62414215875
1302,141121.8754559422
585,150101.80129650395
2708,148595.55511230708
147,133662.92428549723
1441,241383.4860566775
383,166425.47003537786
285,164084.11440046475
181,109984.9904466444
358,168241.8462943541
780,168054.59514782473
258,197501.1749078118
1865,203061.86033881095
692,127094.5615986646
2902,354588.69631132897
508,263055.1696693304
2638,127937.23627378927
36,129485.29605390898
611,167903.2935256145
2281,135059.18099466653
1678,119888.43839907453
1696,451501.1791455941
1557,87936.46472366
2180,141582.2079686555
1726,218161.08894057453
951,152023.54814178648
267,233802.3425621239
2706,128395.44069817179
2221,222726.45023423692
1357,155112.71915555536
2901,328189.6758682868
347,176060.5678708952
2164,208762.19504869866
1586,321077.83637365093
360,146137.54223280321
1769,263458.55519635684
2617,141394.34939652318
1879,146809.05855761637
991,213508.85240209356
1535,119892.4340399522
1191,153994.3323804649
1579,204180.3219096832
1882,141425.9708843696
1510,123876.79170713131
2196,158309.5070603567
1845,178630.65149312234
2336,355818.1331926219
942,105324.18698689628
861,128677.20439513575
2555,102858.99319258778
1392,161988.95643737045
2099,256450.01417799082
1543,115871.03270253375
948,288070.36982577713
1239,164518.0789577795
22,179704.1474421264
2796,258125.05303676997
2747,185286.82936741514
92,274720.1071321136
210,167317.91698382364
1858,215443.75699011591
2228,178115.07700557858
447,218050.6397081306
827,254620.4444584195
1649,200339.34063658048
682,129732.16337915583
2698,123033.0257159313
494,158001.9341333289
214,114972.69580948552
2441,237079.1845612933
2679,113826.47607597751
1336,122650.24656512434
465,179863.5368638115
1524,142988.817996832
2543,115512.69260896332
631,146263.29208792507
2452,315692.6291007661
228,148736.00284676018
126,178148.21300669655
1092,223082.887783901
1122,200921.68377603055
932,211020.14007015535
1980,92373.67350437751
2171,110168.61205693345
551,138207.17569012212
2768,177302.329563197
2056,110602.24374202019
1159,378577.6797577138
2645,134745.89347983184
1174,174550.87538540224
2266,221677.22738980627
2462,410258.6908891196
1219,148709.4717906991
2922,191122.60880645955
118,135835.68241094024
474,169372.62462695088
2576,154965.67892277054
872,318213.09296144464
1077,219522.8337963985
1536,133641.63606776073
1150,115205.27277555023
2341,316624.4217505609
1931,130806.57584928664
2785,125193.12437045331
2538,128050.06809407889
597,209012.96993485242
464,196741.90500417547
233,237534.82675176856
2169,142565.68268213712
2123,158217.66189512715
1867,167094.2404328897
137,250812.15812371607
515,225176.5167239833
933,108795.93923925955
2784,157763.93269833116
972,167776.38251057413
599,145879.9651733606
2614,131486.91216760536
2582,135227.90595943536
1409,175173.10886356854
175,103126.29748991085
352,231343.7068696752
976,91831.46034309716
2134,198433.19228804548
984,116115.44277375731
2396,373429.79616594076
1673,151593.28512994945
404,121452.48844075075
607,150388.14923470022
814,152326.59958635297
868,198820.59570621434
2271,191030.16094016138
1633,236325.17230998675
337,174346.12880686382
2765,166255.4918390853
1746,284256.3653577399
368,287219.1185105221
2806,223975.45822839963
1662,177630.8188158686
1234,214916.58210075222
1373,128935.77233743995
1672,105288.06118566837
1939,121518.16912755395
