id,saleprice
2357,167760.50238068463
328,129175.77235480436
1356,135820.4467063624
1154,112525.073070748
1730,167324.92383650225
2249,150750.05117332534
1119,280537.62471380783
2856,146858.71231209132
1394,140695.48608159897
2587,121381.5574903082
61,302020.1510146571
2661,191436.668107951
2711,138106.2211148226
1147,179632.4363200658
757,130162.52521789011
2623,65466.39825405814
2378,122716.93052666554
1413,139046.34285323508
1722,232570.79295035728
1112,202554.11771902238
1623,189902.29236825777
1201,189122.93766091223
1513,116765.67057394086
957,83763.42741021153
1171,268991.55428113096
1145,202053.8297493669
2726,212394.84164705998
703,116639.511813987
760,116471.23788444919
1964,144683.0153484292
2512,186057.1127389833
159,142328.82195937843
1281,173690.38533551313
468,183332.0426711101
290,120087.00586376537
665,90060.35220877583
1463,277060.51026866026
1792,224100.608091448
923,162212.53006916607
500,278027.654654003
1408,202628.16797244461
331,62907.86977583593
170,138622.6592784263
2192,92260.7971004199
2571,301583.4724243299
2314,172845.93481928934
2647,75098.44182812874
422,446732.3547798009
2457,321674.7850393283
1838,186294.23593502585
2805,264197.2687577076
1645,160258.43639580044
1711,304885.0970748353
2825,248400.11269775333
322,348708.97590094927
2103,252854.02825073744
342,131188.94807757728
600,107091.67709980547
488,168043.19282884678
1725,342614.0784408279
2246,282123.83873588557
2847,171597.49343672907
806,263582.80368538783
530,227285.9474507275
963,186024.81362576893
2678,69494.74569933739
171,87186.53467084415
2401,457073.044691106
805,235430.0716110735
2259,236847.4956436788
1748,188074.67314653247
1361,143088.71222652704
1677,100382.72832496541
1406,161962.03331425737
2322,218111.94146509562
688,161840.80366881416
143,147510.6038198956
804,211401.53315827
1214,172542.25102026935
2828,136200.13307823884
1999,224069.20151179592
2467,195137.38791766964
2665,163271.7597524928
1538,371146.25849336735
398,105351.25273753704
2822,154908.76445093687
2157,149444.6010393735
1856,187950.92489946034
1269,87087.99220982436
2570,131109.20114128198
2320,240337.18304774855
1517,142072.8628492162
2304,113484.99920512637
1312,98117.4071796459
2012,137412.42471351783
506,256798.87765373473
2865,210016.15019074327
2367,84383.30523104066
554,101931.15734086093
238,149459.45328427915
1954,103566.24562713207
2488,134167.84582504723
2291,67726.91471393383
1969,72926.07904777539
2725,170450.68139649864
1482,160816.1074008638
2763,218225.59448532326
503,252828.15956628794
1584,266468.861161818
1531,154056.75551936514
2210,183093.6782902585
459,354074.74451161135
556,119509.83020699875
1347,148900.11505113996
1290,61669.10717467034
1388,107296.34677896732
1571,433323.7418316698
2754,203754.2534241839
765,159553.7139163952
2494,131190.33520605278
2870,212544.60589085057
7,228006.41948757062
1114,233383.73934500208
2418,280142.195710714
291,157298.6147765927
18,325593.2961030438
39,394030.62585575227
1001,248093.76120148
2442,234643.4169913465
616,109667.406059821
2680,47004.20325427968
1414,134172.72982170805
289,134056.40554925677
40,260861.52041671518
860,137193.54884751135
409,136051.31098838028
673,169158.15255479334
2427,175328.0282692562
2036,197733.00682768333
2564,146610.78293218848
642,179855.29520463353
1008,170713.54493361482
1908,172786.63827075658
2519,232962.82375368185
1369,88431.42272720038
2855,164173.4072676776
712,72522.67922708232
1943,108004.44295714829
1958,131050.77590674658
107,180171.17257640586
2295,226801.84263398557
704,104593.94591454384
676,127900.40088444483
259,172778.80624396342
93,288457.9629617813
106,248829.165977054
2315,168308.39614657764
1050,100067.72491634724
1095,222880.89878139505
2709,153751.87010464724
758,148954.15197104122
1496,157679.58458724886
2370,102273.0344737529
2458,282826.51824234857
2733,146302.46651826834
161,322715.2478558053
726,147953.22983305046
845,225169.70534878987
947,266569.8356254804
2232,135089.40744499984
2563,151716.11773541843
2299,167611.42043648352
211,115837.79865890072
605,153676.58344123975
1478,229255.08169366
2247,280029.5240921274
2274,243491.00830606263
2869,201774.42618938265
967,226159.52922147632
2656,96936.08727763033
667,217845.21999375644
1042,97736.25970336431
2023,181117.91511568724
2447,382868.656510304
2055,129147.59544218559
2275,261536.37076814024
2204,177994.15560160647
1563,269208.4271652816
483,219880.75777945065
796,112212.72424692847
1526,163816.502365052
2042,138017.38554968004
442,383385.25204538635
1693,311186.04007080116
1468,229650.95428576495
1430,192804.553791069
2605,196848.44017809862
1529,210311.31523688848
335,158290.7949569801
1287,126393.8756277948
31,81980.93041341341
1785,278465.97844868014
82,140038.259263126
2620,143540.04073933605
252,177672.12988526118
721,66594.94829894922
2165,170164.30666006258
2316,180704.54871098575
775,141628.56380467734
1558,132744.21392724762
17,262658.6236035325
1022,231474.23615073462
925,120205.2967769494
438,278778.2852430702
1270,156363.0434335267
1272,122298.25379551153
215,158434.64835437504
266,221848.80095194018
2402,290791.947437361
1250,136165.49168945197
1984,110713.64148356924
1279,149461.19657284435
377,247592.79627100428
1252,128209.70370608178
2156,286822.4892641525
499,339365.19516388496
1374,120560.4865733038
2898,259176.02077839375
401,114591.56709251445
2721,170398.8713665007
2078,225255.49225622864
2589,126151.35156472321
1946,271194.26273790933
1334,131689.2163873237
2781,221569.78335197835
431,423729.7789294196
576,221899.52027182435
1474,216314.8943711961
2254,134651.72909445595
2155,302739.4071811689
885,93757.88907099536
643,134163.63227140153
1944,120996.42864614552
480,204040.10895357214
2845,106797.3639006127
2387,316849.42449443805
2407,202046.3606197527
2527,161008.6432759167
2514,167608.33613762484
629,161400.7943396691
80,229138.4000593155
1876,137584.47523144592
1546,117950.23940174816
2518,171429.91159338
2347,157770.8413899631
783,225590.1834168219
1322,95616.38763626994
194,74488.63580388401
1770,290199.08046039386
2143,129729.34449356678
1229,194844.67368452888
511,281853.8415214831
46,223857.34651833004
1348,152749.89674165464
2465,193316.17614193284
387,241782.26099066282
873,231975.12614598748
1918,127980.41791910364
2764,255133.34326888615
2184,134686.8145607169
934,108800.7574018581
1920,125076.06555335819
2631,133771.52316360147
1768,574671.5300941758
2040,112178.18061958051
1749,224263.0376300621
834,234720.67238235034
1457,236170.58858149
79,114199.03855716571
2302,122522.07982800582
1817,140956.88086847536
2755,230538.79181064953
359,166519.22177329744
2059,105845.27850085069
2092,255267.59727675194
2516,228379.24889166642
150,117762.0520400871
1656,161947.15749859274
83,110205.2532602701
2411,172883.35073761296
795,66589.9892327936
2312,212671.02819378104
2917,81848.24825314632
1624,192100.12790231718
2215,313062.3047013598
1211,154281.52974791202
1485,167867.30484423193
1024,180416.81905338456
570,185666.55397668752
2874,149328.191975869
700,166916.5892577516
2756,215292.50483202012
2022,181488.22361917674
583,222834.19612565884
2392,396542.76824017416
2424,189907.44709990054
212,145129.3286747838
736,129517.86083057955
1610,194432.5350547477
890,121706.92899941836
467,175582.9263895126
578,279879.90051078814
1747,218691.97510008494
1149,161647.2933791363
2758,235213.64617650255
857,125847.15782440468
2219,307023.79243802815
733,106796.44389602891
2909,93825.73349158082
1798,267737.6030575283
235,137234.7225548696
2366,106756.93852708708
1027,126491.43261191595
1195,140146.68373530614
1303,13451.128279808687
148,181968.4519907743
608,155783.01421949486
2515,215128.97059372166
821,257016.98619423062
2500,278471.83302667295
745,113509.41905945825
741,131249.74246795848
1611,230001.91883985046
2532,131227.5630617346
1081,238633.95435467103
1692,450548.13102773076
2520,201038.94240616952
276,118321.18195944808
1992,130995.25586443848
663,61148.73383086723
418,108832.60199828605
1733,171688.91808036645
2359,148104.7639302907
253,184539.0403426663
1518,179660.7791846199
2035,130545.67923240497
2919,51435.92659780738
1540,224247.28178858297
2120,152822.39658432777
1674,165066.14809777282
256,145211.68429035402
2361,93643.60724327675
978,66981.07114721529
2280,141423.64717287273
2095,239230.26470861738
1709,340563.90562893765
2801,241637.71545248313
1246,103976.86407469124
2373,73485.83569733851
1055,296901.2447837213
2017,122051.26675230589
1099,301231.88391255913
1344,75813.11063688237
835,215790.37477994704
1117,207356.02835175162
2043,76587.56066070477
2085,101484.02778201026
410,125818.17904546531
2650,88448.59803521972
2867,172992.46476150834
1668,113614.65192333426
1161,163338.85923648337
2122,181309.08572059925
2539,147968.22864485413
1047,130283.22682120615
1445,125258.14953260659
541,133413.87843916978
569,182089.26324934873
1276,113293.44016117172
918,137813.23241504887
326,161415.29952151314
1936,114039.19618567934
895,92694.15537734986
257,158167.72249743587
1241,188201.66673504826
1545,118940.30618053078
1189,182656.18015974178
270,164848.20042499658
2066,241817.93436196944
693,100218.49303503655
1259,151340.0003081988
2916,138113.84985315436
2321,261619.22634055672
1977,99692.07583802058
1895,138681.4926820057
1240,167725.264249385
85,168814.40943965418
1823,128867.99482473634
825,293184.679157728
110,226607.95371905147
697,115707.91122940512
2297,111029.58501213204
1231,130836.15518859684
1355,143141.63198456977
968,377218.23805017537
584,217227.64203040214
1315,119087.30929294188
1606,139616.23432683962
206,127021.1008822343
1685,388253.97457402153
2016,128318.05895464508
869,221566.0174524105
2135,136341.26462103557
2346,175667.20357045258
2430,226745.33945247636
2198,87306.23810917622
2652,118087.6885028557
27,113767.4937274349
241,164610.38786931732
906,123644.05404531176
1506,108339.45912204971
2098,358915.41688553407
1435,223440.96131482947
2213,97693.26249537319
1274,147010.68450284377
743,65379.6453347654
1737,204895.53294701385
2797,291688.36741428747
2185,61812.57256838019
58,163934.11069268535
830,210702.27048847522
808,107807.64604858271
680,152469.31376174476
1153,128498.61584790492
1291,137506.3876470441
1818,146013.02403326717
2161,189045.61539739088
1883,116792.22560391676
350,299290.62224245456
2473,145225.863339501
295,196197.38147391786
293,212620.4460193335
859,136804.0792422743
288,74592.55001791181
1578,132403.4523607163
102,192860.49969173415
2831,152464.06007858075
1030,145586.13612465723
2551,149319.64050084667
1286,140045.9889966808
958,308681.61539873964
776,133589.91733577842
72,217623.29254358177
2263,247255.781384115
1866,169133.1137734651
2876,71237.35004108428
2146,255453.45316428196
103,182248.6879395723
1500,138796.5619802136
492,191796.83411935926
167,145435.6934199676
2597,114879.94231498068
2685,103925.36616694722
1035,148313.67157428784
1220,34581.49781550567
2602,141263.59932705405
2159,209644.48258597797
695,170543.4267166571
1109,266492.47525604966
640,193404.11652527546
1652,158354.77585555246
2090,184043.7393331687
1188,165519.05377086406
2345,229946.39564887364
1059,400743.80057853373
2751,240139.15203740573
128,219957.88939248543
1523,176833.9178698657
2925,179410.76257315074
2145,288631.45029975
1121,224385.53540120093
566,266072.7972322691
565,226643.15177808466
1331,139974.44185740344
2928,119313.53128351217
156,138600.84257122356
797,164357.49887691828
327,81614.82886592626
2859,162413.87222117587
1453,124012.64959599814
1762,344255.97243732604
1868,183627.76743717116
1760,172452.8811643464
1113,235735.02814785918
1812,203556.27192339458
117,156459.2309249393
1142,203165.3369208055
2342,386659.7736255404
927,134432.38248421493
2478,182575.1776189621
655,57692.19817998643
2064,121289.77921246403
369,250683.00941023303
2239,117388.50029479433
2732,196726.69718943365
1653,154480.17856317945
959,197238.77362543377
2395,336218.66504994995
1412,116276.42934855544
271,251740.40240973863
1484,155779.09890873716
1497,148438.14573953708
552,149057.69974267494
2,124203.78454463436
1855,277599.9653762558
4,245606.34617551192
2292,156797.54906663136
134,137135.20649034836
646,106695.74140490746
42,308057.52892877546
532,225510.42278456662
713,87777.10362799505
2561,147649.40917657135
2360,137951.94776522534
1333,131277.18715604686
1407,249288.91986335756
2892,320294.5070305676
574,231648.5140783261
1227,198831.50136765582
2591,231583.01099208364
1476,225288.22157866304
1125,274728.42557086615
1446,131346.1884186643
408,87270.02349073678
1101,299193.52193616756
2251,171604.57902059102
373,186137.26013076707
2554,125134.33706436043
2382,274104.26659469574
1985,75654.126456308
519,241138.7463315124
1093,182152.92598925572
864,269876.0196957444
2889,158471.42682585455
2308,189221.62448854145
986,164936.28661285748
1302,147139.00752946106
585,152146.8742991751
2708,154049.6726539444
147,141445.4570511801
1441,231336.59896545118
383,169566.00671438363
285,173059.3027464981
181,110562.09982079934
358,162355.05258136222
780,186559.22915766074
258,190536.82696981108
1865,227413.76764692875
692,127834.9975886539
2902,310420.97568654205
508,253191.9896067385
2638,138555.83507212644
36,118844.43916067418
611,172590.17462608195
2281,154892.81704177588
1678,100393.32917884488
1696,420129.801840445
1557,76416.13571300518
2180,145018.68217558658
1726,235002.6317872089
951,154419.275346118
267,233842.11010346183
2706,131301.60252245056
2221,213090.65263111095
1357,167722.9190785281
2901,293106.0378847502
347,168604.52295093136
2164,214166.48328599348
1586,314728.1502709267
360,133582.3539858067
1769,260840.4261970466
2617,139898.96646807558
1879,144637.015061113
991,209441.93948724933
1535,122995.61753533935
1191,154459.0017319819
1579,208132.47592353006
1882,153040.32854515422
1510,129269.10607369352
2196,196477.292551863
1845,179934.81391555333
2336,354533.7438642181
942,98545.07863721115
861,133130.4623796872
2555,98224.50153972612
1392,170141.85126604277
2099,252325.83176974359
1543,93674.38948632644
948,278045.7622436999
1239,171272.66848688095
22,177095.43260535147
2796,242551.5474548538
2747,180502.61314756502
92,284191.4880336309
210,167986.0998697337
1858,226370.61754245998
2228,164008.68351427565
447,227567.41928907184
827,238259.15191419612
1649,214317.5459943436
682,137999.8263391979
2698,119243.78259153134
494,153699.21293875534
214,129038.07779216586
2441,242706.56351067187
2679,110232.59265356888
1336,117729.93356301457
465,187787.9574810322
1524,144996.20448372333
2543,115829.07595690283
631,135127.45179168743
2452,315545.17314581474
228,156971.0356944825
126,188830.29835087355
1092,228010.56178319015
1122,201226.71573424226
932,213361.88471463483
1980,96260.97407239574
2171,112328.98468055803
551,135437.62850899395
2768,176016.14811933352
2056,108945.83690542444
1159,368677.0863123754
2645,123726.04894755984
1174,170014.80066899868
2266,228875.68869272468
2462,357815.6460026518
1219,152162.363920476
2922,197513.23448039664
118,144114.24329608816
474,161527.46128534453
2576,159819.10817883277
872,294887.28485779924
1077,236491.82689833242
1536,133383.61871716473
1150,117634.33895515527
2341,291077.5969511329
1931,137644.41470482183
2785,135240.75527781656
2538,131551.60496359837
597,207630.5974583515
464,201466.44696233244
233,260481.77338467422
2169,149353.12467643787
2123,156130.46150851663
1867,166354.76647951873
137,232227.14449031185
515,211532.75183741504
933,83009.02401835818
2784,158066.68493659794
972,166032.82714472097
599,145159.24702834547
2614,123877.91144745694
2582,144423.01372497104
1409,188576.28252529624
175,72210.1629417401
352,205858.08289934695
976,77607.45744819693
2134,200526.45115925145
984,115492.02749556616
2396,337603.8399477913
1673,140344.52366798298
404,122144.02996011771
607,152859.16764709647
814,158951.9290160567
868,204309.56941996314
2271,181567.74329427243
1633,239370.62319369364
337,190007.37705948055
2765,180041.20758655434
1746,262137.92196919714
368,276232.9029429036
2806,221438.53024291288
1662,185395.13429561368
1234,223136.984271276
1373,133736.3848204045
1672,105604.36969723312
1939,122935.44252724004
