id,saleprice
259,183573.9963903355
93,272285.7143910184
106,255741.43917985258
2315,186280.75657023152
1050,88643.25552211695
1095,201627.80253927858
2709,158904.15436226816
758,143426.86237252245
1496,158714.5917865848
2370,114073.13595370963
2458,304841.2289838268
2733,130394.50531358
161,256161.71126926105
726,155374.3261416705
845,214360.2309503361
947,270337.72740059195
2232,125715.00327116434
2563,142215.08706022994
2299,162871.23774735123
211,99512.55692103729
605,171301.08523941203
1478,198510.40433117683
2247,293783.1971003617
2274,235994.88960009615
2869,216693.40820178518
967,231328.60435208818
2656,108854.57551572539
667,197086.3795624513
1042,113583.6364727414
2023,170699.71638937824
2447,373500.6560393496
2055,132152.24231215316
2275,277350.2619919211
2204,167457.9917644523
1563,288532.0912928362
483,249758.4594804209
796,111844.53864227173
1526,150238.80782826847
2042,143695.39529397935
442,347101.54081419646
1693,329786.61946799164
1468,225123.52523501904
1430,210502.5702267507
2605,177101.1683567966
1529,226330.0643685399
335,141544.0557968742
1287,111823.24156457277
31,88617.46136934304
1785,328679.25623531593
82,170815.6714325726
2620,118212.92293811496
252,192554.7570737392
721,51971.29316261926
2165,181727.4382806879
2316,197865.46215444908
775,138148.12566138516
1558,108254.97780511787
17,234399.3384393711
1022,229480.794258241
925,119747.22878304117
438,288227.4665988473
1270,137818.9751798168
1272,120984.32555408834
215,145029.32725257322
266,231297.90123466658
2402,292958.206316216
1250,144609.58558726826
1984,146861.7125291271
1279,140305.05260789962
377,253491.65009835927
1252,124520.05743213852
2156,271732.9905953832
499,341985.0635767083
1374,107638.69618566864
2898,250127.17222670588
401,100205.7431539362
2721,176134.25305181323
2078,265304.11162163166
2589,127072.82483139102
1946,235204.05787172052
1334,138933.9955528421
2781,226997.45632547798
431,392001.5487188515
576,200205.12379132851
1474,219433.60722796322
2254,146660.1398856219
2155,295231.2137635477
885,105616.99094894134
643,151558.76919401658
1944,121181.00538957673
480,195288.91772278628
2845,96207.98222334763
2387,330727.5413781684
2407,230732.18546870843
2527,164839.1105883219
2514,152262.4633416514
629,148588.53876407983
80,215445.81075672864
1876,136175.52104567777
1546,129294.9093933398
2518,186460.4975580994
2347,155066.0727800666
783,218033.7526582958
1322,40928.009895653
194,81037.15063992656
1770,302255.6871108882
2143,136871.2094391433
1229,221429.88769573625
511,288522.4930539664
46,251549.33926326444
1348,164151.93134435778
2465,204070.6587824883
387,234145.06108169584
873,233769.7998262004
1918,126209.47328482279
2764,236293.0090392028
2184,139311.86123815458
934,140246.10460856478
1920,126349.78683694471
2631,144990.3558306075
1768,471874.4530729863
2040,129148.45460020204
1749,210102.36949875992
834,240918.38354644363
1457,226471.8878971847
79,121546.24841531033
2302,122310.10477586728
1817,134377.47405659163
2755,239845.08062002604
359,179204.34085264383
2059,103570.39184113359
2092,230751.2833780918
2516,233582.40620626177
150,123874.48769966859
1656,142299.39590009302
83,78987.6554286885
2411,174141.17363923168
795,59051.63088799974
2312,220705.9375317375
2917,77318.9993367708
1624,180002.21488330967
2215,322790.613989806
1211,155372.20743787946
1485,149394.13763752446
1024,190322.93455426014
570,185358.63484639092
2874,160052.10397919826
700,149318.94611496123
2756,223296.84927989103
2022,184378.42868323752
583,223758.29326381997
2392,379325.27168025705
2424,184430.38934123926
212,117519.4138007793
736,122335.57577778437
1610,189212.83831271098
890,100474.75087812412
467,169049.62121084318
578,239072.49786291155
1747,191673.04518342388
1149,137807.98132800157
2758,252872.7841633929
857,136952.3911329819
2219,301859.7337972725
733,108160.48335679526
2909,108475.15889415896
1798,251598.17316507478
235,100563.1177316711
2366,98725.35702944183
1027,118264.96883238996
1195,144044.42367557486
1303,12387.412521959981
148,198110.82111931618
608,170871.7697593559
2515,202262.06881584978
821,256533.54581869056
2500,253674.75990050053
745,110491.29886431867
741,122404.3163363951
1611,115675.47061522664
2532,111532.77735114559
1081,243627.4909623322
1692,405515.598727941
2520,191452.02633218805
276,122521.8915012895
1992,125625.0541878856
663,34658.73328162503
418,134365.46611385324
1733,204729.96964110326
2359,148502.12484939728
253,183038.02136997128
1518,196957.35628409107
2035,148177.89918750964
2919,54930.25496109288
1540,256372.69692661456
2120,147540.55268192603
1674,155038.47151373423
256,143052.67250500552
2361,99655.8175825781
978,57101.96890602399
2280,146824.40925943555
2095,218322.640460656
1709,346396.1091006448
2801,254650.29379106994
1246,105079.8765030193
2373,86089.89257415349
1055,323040.29388928134
2017,126899.57321563171
1099,293967.40092572814
1344,96052.53640477963
835,223293.3899756851
1117,230175.6654339811
2043,73542.51105865103
2085,115952.76320692699
410,149153.12970918347
2650,133006.69029164515
2867,178142.1311917001
1668,106220.76822914684
1161,159326.5568299337
2122,185917.48545246595
2539,135424.49090890435
1047,171345.7772500581
1445,133552.28025001765
541,107405.19200063832
569,203575.59903648775
1276,117292.80538704214
918,166924.14648219317
326,174710.02304863057
1936,134142.08913300105
895,99372.89139270161
257,139569.37772683238
1241,191076.66841908914
1545,141273.61936352125
1189,186839.67266976272
270,135793.04348251352
2066,221449.36552795075
693,96066.02370954682
1259,131000.25720813734
2916,166123.056457883
2321,287418.22193357954
1977,118976.48493613652
1895,149092.1061686328
1240,194458.63939875097
85,160169.9166688792
1823,135006.32947701245
825,289310.1509624986
110,235227.74227694728
697,122333.4242421192
2297,101032.72418670784
1231,138970.17901871077
1355,137884.97672167124
968,334236.2813300304
584,202814.54452488915
1315,117806.53693172826
1606,159814.06601657488
206,103378.65651544937
1685,353951.271999497
2016,114131.92009522463
869,205373.12164572504
2135,113408.66299347485
2346,177128.86153210554
2430,245873.85020898207
2198,77855.1212629381
2652,108672.78330675433
27,109651.30072864034
241,161683.38979209872
906,110151.81686204282
1506,93907.97307534397
2098,347371.5221745702
1435,231547.17019153928
2213,158987.37345924834
1274,133677.69031227264
743,26278.992589486472
1737,202523.08241640188
2797,286264.0744202604
2185,70480.00576946829
58,188186.78025091556
830,206464.88132500008
808,120416.20409819334
680,139207.59753507705
1153,93895.79880299329
1291,124994.13291665366
1818,140939.27780493564
2161,196990.8420073435
1883,131350.42721244527
350,327615.96489067876
2473,136549.75220022298
295,178084.44484241496
293,206528.7379259226
859,105516.80862673963
288,61064.64431720285
1578,159533.39665085325
102,208577.00448466334
2831,136556.96401235607
1030,148024.3117797764
2551,139863.83025813726
1286,149165.95072046298
958,301911.55996118474
776,135792.24618539395
72,242800.68554298207
2263,259352.44377112397
1866,139858.36412978853
2876,67629.7572968528
2146,243578.31761934905
103,189882.91597364694
1500,129023.07258169263
492,170758.54059864924
167,147391.99496395298
2597,117051.88944428315
2685,98584.1025584302
1035,165518.176533798
1220,63288.8910909899
2602,164356.63050056138
2159,207226.02318817316
695,157213.35445114796
1109,269733.92083864025
640,162600.33355010892
1652,141740.04918116063
2090,111703.39218818574
1188,181305.1657495041
2345,237846.24103296048
1059,386110.35359244887
2751,233114.1342625468
128,208769.75771735146
1523,205021.01737214843
2925,191327.75951942126
2145,303471.4747957414
1121,231911.47656618373
566,251595.7874034819
565,242440.7982311315
1331,133840.4649823791
2928,105179.1730401112
156,142388.62201125262
797,137984.00549259194
327,75839.49908556162
2859,136329.57550761
1453,106809.16406508847
1762,332715.9564401879
1868,226342.0084485129
1760,189516.32401388686
1113,246609.98801021022
1812,196972.75110262187
117,148658.94469084343
1142,223151.36550479356
2342,358670.0778699105
927,132173.238738639
2478,194284.17036426227
655,60220.23127969311
2064,119112.91531133156
369,263237.0997553059
2239,138915.9490882817
2732,251994.9274981487
1653,159729.92511059067
959,225368.14977122535
2395,349017.53532999137
1412,79046.7973418986
271,261461.81545225682
1484,138060.45286595056
1497,154216.43344180254
552,144823.01067003052
2,105843.22039507
1855,315159.6019512639
4,251877.90184258838
2292,156059.27938363227
134,134823.1020135973
646,93534.66534177776
42,312488.14083706023
532,241398.84679749253
713,86021.70840800702
2561,136787.7427970999
2360,133760.89421303885
1333,112911.12426693368
1407,251568.54741326548
2892,298099.35644841404
574,228651.6747385022
1227,216982.48864242624
2591,229086.15940953602
1476,229350.58151813177
1125,272236.2036408488
1446,122139.75964214731
408,116721.10590940168
1101,293212.09553465445
2251,194650.21323421824
373,192958.53016724891
2554,129434.32357297259
2382,274496.3970589154
1985,90789.94439173002
519,254557.21461408725
1093,201567.01711563414
864,247408.75474922804
2889,133821.85230518156
2308,190415.18478123302
986,182215.39495628036
1302,137031.7272382005
585,145969.9377692248
2708,165790.28177010006
147,138659.8499251518
1441,228417.8693091589
383,171058.01960033597
285,150732.92025636576
181,92394.46363524119
358,179604.89879613032
780,176600.71508037907
258,204027.9471663101
1865,224027.00859214106
692,122815.98784115443
2902,330519.0473524926
508,258129.7724838637
2638,136373.91210142543
36,140799.52388367243
611,164955.4435454832
2281,134056.61438213795
1678,96696.59530027595
1696,411703.7421380736
1557,85237.78306986892
2180,162216.51502253718
1726,247149.1116789988
951,147315.71282256028
267,222953.9846834846
2706,124411.1705506152
2221,271733.1857899071
1357,137563.6971468615
2901,310397.14122661005
347,189411.77762690236
2164,202673.34178443448
1586,301819.2786609832
360,138401.66388870528
1769,254157.68233842024
2617,181132.55916570374
1879,131574.0186658093
991,222854.6089626246
1535,110905.92973826897
1191,134474.32316478938
1579,222366.03799045025
1882,-43883.751755563804
1510,122126.49333297736
2196,184639.76789010552
1845,176440.88081584816
2336,358345.1857493294
942,94270.0255580497
861,124629.65999014521
2555,128893.69959639806
1392,160034.7024058243
2099,257135.9058972729
1543,120679.16155160601
948,289406.6434515483
1239,202086.25813466206
22,163675.92089038764
2796,247027.00486293732
2747,178593.95803723973
92,286945.8030168352
210,158718.69498660436
1858,216701.67114944954
2228,184888.05634925788
447,258495.27933446824
827,243307.96027799603
1649,218592.79525828903
682,143531.43829778416
2698,131691.69229235736
494,183194.59706528354
214,95397.51159233133
2441,258694.82809024892
2679,122883.08708548521
1336,120005.80930138142
465,172931.75476502816
1524,171775.44820227966
2543,112421.05874344984
631,142004.56741492992
2452,311644.9520782329
228,174471.19912751004
126,186461.7290638599
1092,259968.94368828632
1122,210782.4768788321
932,226003.42292305184
1980,98837.74614226553
2171,102180.65760507042
551,161100.30827922176
2768,194589.9523420278
2056,112680.70070689541
1159,342030.2254378642
2645,117279.29788891946
1174,177677.13433432046
2266,210308.02556394538
2462,356000.2658598871
1219,146838.5137120357
2922,189311.5898853845
118,155671.62385055813
474,167288.77754783948
2576,155757.14221167352
872,271202.9709131857
1077,237866.9386877763
1536,181591.59982126663
1150,129396.19199602539
2341,321588.90238401276
1931,142293.75719117216
2785,106311.31317998498
2538,133925.67131410795
597,228631.8039048177
464,219223.7508640709
233,250532.40659061592
2169,123985.9438994661
2123,183857.65477935964
1867,182911.8172196601
137,233494.38185610247
515,247706.64648105297
933,116679.5326395965
2784,178851.25951360737
972,185186.29278012578
599,171127.35939338699
2614,142105.17365390944
2582,118412.27504069275
1409,165722.68100541693
175,100131.27918196964
352,250618.68261130876
976,80542.10092103317
2134,197946.12821663002
984,109273.75681934322
2396,347190.47146474186
1673,134118.20482563335
404,111003.52648041237
607,173514.5704438908
814,133699.15104263186
868,191692.90242566596
2271,200950.12162865704
1633,208764.92531666328
337,182798.45959668723
2765,206174.8265754476
1746,249878.81228684197
368,307965.6614801178
2806,218647.11187480617
1662,173184.6212819931
1234,212068.45505808693
1373,118157.21185638095
1672,93498.34215949134
1939,117136.59007707966
